datetime,open,high,low,close,volume
2016-01-04 09:00:00+00:00,120.99,120.99,120.99,120.99,100
2016-01-04 10:00:00+00:00,120.99,120.99,120.99,120.99,100
2016-01-04 11:00:00+00:00,121.19,121.89,121.19,121.89,737
2016-01-04 12:00:00+00:00,121.89,121.89,121.67,121.69,1100
2016-01-04 13:00:00+00:00,121.62,121.88,121.5,121.82,31221
2016-01-04 14:00:00+00:00,121.8,122.35,121.77,122.3001,1733167
2016-01-04 15:00:00+00:00,122.32,122.4,122.05,122.265,1739568
2016-01-04 16:00:00+00:00,122.265,122.45,122.17,122.26700000000001,1451196
2016-01-04 17:00:00+00:00,122.26,122.3,121.76,121.79,1052592
2016-01-04 18:00:00+00:00,121.79,122.035,121.73,121.8928,706595
2016-01-04 19:00:00+00:00,121.89,121.96,121.32,121.36,986801
2016-01-04 20:00:00+00:00,121.36,121.62,121.36,121.47,1400954
2016-01-04 21:00:00+00:00,121.47,121.9512,121.42,121.42,1481893
2016-01-04 22:00:00+00:00,121.52,121.66,121.52,121.66,4831
2016-01-04 23:00:00+00:00,121.66,121.66,121.66,121.66,565
2016-01-05 00:00:00+00:00,121.66,121.66,121.66,121.66,565
2016-01-05 09:00:00+00:00,121.66,121.66,121.66,121.66,565
2016-01-05 10:00:00+00:00,121.66,121.66,121.66,121.66,565
2016-01-05 11:00:00+00:00,121.66,121.66,121.66,121.66,565
2016-01-05 12:00:00+00:00,121.66,121.66,121.66,121.66,565
2016-01-05 13:00:00+00:00,121.58,121.58,121.06,121.15,3357
2016-01-05 14:00:00+00:00,121.15,121.15,120.66,120.93,850416
2016-01-05 15:00:00+00:00,120.92,121.16,120.78,120.85,1030795
2016-01-05 16:00:00+00:00,120.85,121.37,120.76,121.28,911874
2016-01-05 17:00:00+00:00,121.28,121.5,121.21,121.27,723536
2016-01-05 18:00:00+00:00,121.275,121.36,120.99,121.06,664210
2016-01-05 19:00:00+00:00,121.05,121.18,120.85,120.85,428353
2016-01-05 20:00:00+00:00,120.86,120.99,120.81,120.95,1147080
2016-01-05 21:00:00+00:00,120.96,121.19,120.95,121.19,482812
2016-01-05 22:00:00+00:00,120.96,121.19,120.95,121.19,482812
2016-01-05 23:00:00+00:00,120.96,121.19,120.95,121.19,482812
2016-01-06 00:00:00+00:00,120.96,121.19,120.95,121.19,482812
2016-01-06 09:00:00+00:00,121.44,121.44,121.44,121.44,1000
2016-01-06 10:00:00+00:00,121.44,121.44,121.44,121.44,1000
2016-01-06 11:00:00+00:00,121.44,121.44,121.44,121.44,1000
2016-01-06 12:00:00+00:00,122.19,122.5,122.19,122.5,7000
2016-01-06 13:00:00+00:00,122.16,122.49,122.04,122.1,22008
2016-01-06 14:00:00+00:00,122.1,122.5,122.1,122.31,1476103
2016-01-06 15:00:00+00:00,122.34,122.57,122.095,122.4,981993
