datetime,AAL,close,AAL_return,LUV_return,LUV_markout_1h,LUV_markout_2h,LUV_markout_4h,signal
2016-01-08 18:00:00+00:00,40.97,42.88,0.0,0.0005833625014585389,-0.39990000000000236,-0.6600000000000037,-0.6700000000000017,0.0005438851093537198
2016-01-08 19:00:00+00:00,40.746,42.4801,-0.005467415181840289,-0.009326026119403039,-0.26010000000000133,-0.27009999999999934,-0.27009999999999934,-0.00724635499836461
2016-01-08 20:00:00+00:00,40.37,42.22,-0.00922789967113348,-0.006122866942403651,-0.00999999999999801,-0.00999999999999801,-0.00999999999999801,-0.0025856468975789717
2016-01-08 21:00:00+00:00,40.35,42.21,-0.0004954173891502607,-0.00023685457129317885,0.0,0.0,0.0,-8.43101416255915e-05
2016-01-08 22:00:00+00:00,40.25,42.21,-0.0024783147459727737,0.0,0.0,0.0,0.0,0.0009211076072698649
2016-01-08 23:00:00+00:00,40.38,42.21,0.003229813664596337,0.0,0.0,0.0,0.0,-0.0012913404018489018
2016-01-09 00:00:00+00:00,40.38,42.21,0.0,0.0,0.0,0.0,0.0,-3.9477392104819095e-05
2016-01-11 09:00:00+00:00,40.38,42.21,0.0,0.0,0.0,0.0,0.0,-3.9477392104819095e-05
2016-01-11 10:00:00+00:00,40.38,42.21,0.0,0.0,0.0,0.0,0.11999999999999744,-3.9477392104819095e-05
2016-01-11 11:00:00+00:00,40.38,42.21,0.0,0.0,0.0,0.0,-0.28999999999999915,-3.9477392104819095e-05
2016-01-11 12:00:00+00:00,40.38,42.21,0.0,0.0,0.0,0.11999999999999744,-0.240000000000002,-3.9477392104819095e-05
2016-01-11 13:00:00+00:00,40.38,42.21,0.0,0.0,0.11999999999999744,-0.28999999999999915,-0.1700000000000017,-3.9477392104819095e-05
2016-01-11 14:00:00+00:00,40.59,42.33,0.005200594353640437,0.0028429282160624837,-0.4099999999999966,-0.35999999999999943,-1.029199999999996,0.0007877210091480308
2016-01-11 15:00:00+00:00,40.77,41.92,0.004434589800443452,-0.009685802031655956,0.04999999999999716,0.11999999999999744,-0.22100000000000364,-0.011444108901577533
2016-01-11 16:00:00+00:00,41.09,41.97,0.007848908511160173,0.0011927480916029856,0.07000000000000028,-0.6691999999999965,0.07000000000000028,-0.0018889352146361856
2016-01-11 17:00:00+00:00,40.8,42.04,-0.007057678267218453,0.0016678579938051057,-0.7391999999999967,-0.3410000000000011,-0.00999999999999801,0.004363908800820011
2016-01-11 18:00:00+00:00,40.02,41.3008,-0.019117647058823385,-0.017583254043767763,0.39819999999999567,0.7391999999999967,0.7291999999999987,-0.010212807003196413
2016-01-11 19:00:00+00:00,40.405,41.699,0.009620189905047425,0.00964145972959351,0.3410000000000011,0.33100000000000307,0.33100000000000307,0.00587323475652028
2016-01-11 20:00:00+00:00,41.08,42.04,0.016705853235985575,0.008177654140387085,-0.00999999999999801,-0.00999999999999801,-0.00999999999999801,0.0016630540681144028
2016-01-11 21:00:00+00:00,41.08,42.03,0.0,-0.00023786869647949598,0.0,0.0,0.0,-0.00027734608858431505
2016-01-11 22:00:00+00:00,41.01,42.03,-0.0017039922103213312,0.0,0.0,0.0,0.0,0.0006209832531565653
2016-01-11 23:00:00+00:00,41.01,42.03,0.0,0.0,0.0,0.0,0.0,-3.9477392104819095e-05
2016-01-12 00:00:00+00:00,41.0,42.03,-0.00024384296513040748,0.0,0.0,0.0,0.0,5.503517732888058e-05
2016-01-12 09:00:00+00:00,41.0,42.03,0.0,0.0,0.0,0.0,0.769999999999996,-3.9477392104819095e-05
2016-01-12 10:00:00+00:00,41.0,42.03,0.0,0.0,0.0,0.0,-0.480000000000004,-3.9477392104819095e-05
2016-01-12 11:00:00+00:00,41.0,42.03,0.0,0.0,0.0,0.769999999999996,0.3100000000000023,-3.9477392104819095e-05
2016-01-12 12:00:00+00:00,41.5,42.03,0.012195121951219513,0.0,0.769999999999996,-0.480000000000004,0.25,-0.00476625845610091
2016-01-12 13:00:00+00:00,41.51,42.8,0.00024096385542163881,0.018320247442303022,-1.25,-0.45999999999999375,-0.6999999999999957,0.018187373412307216
2016-01-12 14:00:00+00:00,40.86,41.55,-0.0156588773789448,-0.029205607476635517,0.7900000000000063,0.730000000000004,0.7700000000000031,-0.02317576589232523
2016-01-12 15:00:00+00:00,41.81,42.34,0.02325012236906517,0.01901323706377873,-0.060000000000002274,-0.240000000000002,0.23499999999999943,0.0099621041433994
2016-01-12 16:00:00+00:00,41.99,42.28,0.004305190145898104,-0.0014170996693434641,-0.17999999999999972,0.03999999999999915,0.3999999999999986,-0.003125251744648049
2016-01-12 17:00:00+00:00,41.72,42.1,-0.006430102405334677,-0.004257332071901602,0.21999999999999886,0.4750000000000014,0.5799999999999983,-0.0018045271883009037
2016-01-12 18:00:00+00:00,41.65,42.32,-0.0016778523489932955,0.005225653206650804,0.25500000000000256,0.35999999999999943,0.35999999999999943,0.005836504752881021
2016-01-12 19:00:00+00:00,41.87,42.575,0.005282112845138028,0.006025519848771327,0.10499999999999687,0.10499999999999687,0.10499999999999687,0.003938716396774814
2016-01-12 20:00:00+00:00,42.0,42.68,0.003104848340100372,0.00246623605402224,0.0,0.0,0.0,0.0012233317179909978
2016-01-12 21:00:00+00:00,42.04,42.68,0.0009523809523809321,0.0,0.0,0.0,0.0,-0.0004086164847216488
2016-01-12 22:00:00+00:00,41.8,42.68,-0.005708848715509087,0.0,0.0,0.0,0.0,0.0021732498043614953
2016-01-12 23:00:00+00:00,41.8,42.68,0.0,0.0,0.0,0.0,0.0,-3.9477392104819095e-05
2016-01-13 00:00:00+00:00,42.0,42.68,0.004784688995215379,0.0,0.0,0.0,0.0,-0.0018940039339597713
2016-01-13 09:00:00+00:00,42.16,42.68,0.0038095238095237284,0.0,0.0,0.0,0.29999999999999716,-0.001516033762572138
2016-01-13 10:00:00+00:00,42.16,42.68,0.0,0.0,0.0,0.0,-0.3299999999999983,-3.9477392104819095e-05
2016-01-13 11:00:00+00:00,42.16,42.68,0.0,0.0,0.0,0.29999999999999716,-0.5700000000000003,-3.9477392104819095e-05
2016-01-13 12:00:00+00:00,42.16,42.68,0.0,0.0,0.29999999999999716,-0.3299999999999983,-0.8699999999999974,-3.9477392104819095e-05
2016-01-13 13:00:00+00:00,42.34,42.98,0.004269449715370181,0.007029053420805931,-0.6299999999999955,-0.8699999999999974,-1.6999999999999957,0.0053347541951008996
2016-01-13 14:00:00+00:00,42.34,42.35,0.0,-0.014657980456025954,-0.240000000000002,-0.5399999999999991,-1.5200000000000031,-0.014697457848130773
2016-01-13 15:00:00+00:00,41.77,42.11,-0.013462446858762406,-0.005667060212514805,-0.29999999999999716,-0.8299999999999983,-1.5700000000000003,-0.0004885464158813756
2016-01-13 16:00:00+00:00,41.37,41.81,-0.009576250897773657,-0.00712419852766557,-0.5300000000000011,-0.980000000000004,-1.4100000000000037,-0.0034519589243412778
2016-01-13 17:00:00+00:00,40.83,41.28,-0.013052936910804912,-0.012676393207366686,-0.45000000000000284,-0.740000000000002,-0.8800000000000026,-0.007656603847870184
2016-01-13 18:00:00+00:00,40.359,40.83,-0.011535635562086616,-0.010901162790697742,-0.28999999999999915,-0.4299999999999997,-0.4299999999999997,-0.006469473436448025
2016-01-13 19:00:00+00:00,40.19,40.54,-0.004187417924131025,-0.007102620622091578,-0.14000000000000057,-0.14000000000000057,-0.14000000000000057,-0.0055190713786291284
2016-01-13 20:00:00+00:00,40.1,40.4,-0.002239363025628174,-0.003453379378391726,0.0,0.0,0.0,-0.0026248885134104605
2016-01-13 21:00:00+00:00,40.3,40.4,0.004987531172069719,0.0,0.0,0.0,0.0,-0.001972624759923628
2016-01-13 22:00:00+00:00,40.16,40.4,-0.0034739454094292947,0.0,0.0,0.0,0.0,0.001307010116944197
2016-01-13 23:00:00+00:00,40.16,40.4,0.0,0.0,0.0,0.0,0.0,-3.9477392104819095e-05
2016-01-14 00:00:00+00:00,40.43,40.4,0.006723107569721194,0.0,0.0,0.0,0.0,-0.0026453273113497067
2016-01-14 09:00:00+00:00,40.43,40.4,0.0,0.0,0.0,0.0,0.0,-3.9477392104819095e-05
2016-01-14 10:00:00+00:00,40.43,40.4,0.0,0.0,0.0,0.0,-0.7198999999999955,-3.9477392104819095e-05
2016-01-14 11:00:00+00:00,40.43,40.4,0.0,0.0,0.0,0.0,-0.28000000000000114,-3.9477392104819095e-05
2016-01-14 12:00:00+00:00,40.43,40.4,0.0,0.0,0.0,-0.7198999999999955,-0.21999999999999886,-3.9477392104819095e-05
2016-01-14 13:00:00+00:00,40.1,40.4,-0.008162255750680147,0.0,-0.7198999999999955,-0.28000000000000114,0.020000000000003126,0.003124180673483447
2016-01-14 14:00:00+00:00,39.35,39.6801,-0.018703241895261846,-0.01781930693069296,0.4398999999999944,0.4998999999999967,1.0899,-0.010609481693477089
2016-01-14 15:00:00+00:00,40.01,40.12,0.01677255400254121,0.011086161577213625,0.060000000000002274,0.30000000000000426,0.7000000000000028,0.004545708551475588
2016-01-14 16:00:00+00:00,39.83,40.18,-0.004498875281179698,0.0014955134596211933,0.240000000000002,0.5900000000000034,0.2700000000000031,0.0031997823435619176
2016-01-14 17:00:00+00:00,40.15,40.42,0.008034145116746178,0.005973120955699403,0.3500000000000014,0.3999999999999986,0.04999999999999716,0.0028196406733295184
2016-01-14 18:00:00+00:00,40.54,40.77,0.009713574097135755,0.008659079663532939,0.04999999999999716,-0.3200000000000003,-0.30000000000000426,0.004854659346730854
2016-01-14 19:00:00+00:00,40.69,40.82,0.0037000493339910847,0.0012263919548687063,-0.36999999999999744,-0.3500000000000014,-0.3500000000000014,-0.00024720993371246626
2016-01-14 20:00:00+00:00,40.55,40.45,-0.003440648808060963,-0.009064184223419829,0.01999999999999602,0.01999999999999602,0.04999999999999716,-0.0077700797375527784
2016-01-14 21:00:00+00:00,40.55,40.47,0.0,0.000494437577255773,0.0,0.0,0.030000000000001137,0.00045496018515095394
2016-01-14 22:00:00+00:00,40.36,40.47,-0.004685573366214494,0.0,0.0,0.030000000000001137,0.030000000000001137,0.0017766323237289224
2016-01-14 23:00:00+00:00,40.36,40.47,0.0,0.0,0.030000000000001137,0.030000000000001137,0.030000000000001137,-3.9477392104819095e-05
2016-01-15 00:00:00+00:00,40.36,40.5,0.0,0.0007412898443291609,0.0,0.0,-0.7000000000000028,0.0007018124522243417
2016-01-15 09:00:00+00:00,40.36,40.5,0.0,0.0,0.0,0.0,-1.0,-3.9477392104819095e-05
2016-01-15 10:00:00+00:00,40.36,40.5,0.0,0.0,0.0,-0.7000000000000028,-0.9600000000000009,-3.9477392104819095e-05
2016-01-15 11:00:00+00:00,40.36,40.5,0.0,0.0,-0.7000000000000028,-1.0,-0.9399999999999977,-3.9477392104819095e-05
2016-01-15 12:00:00+00:00,40.0,39.8,-0.008919722497522285,-0.017283950617284022,-0.29999999999999716,-0.259999999999998,-0.25,-0.013866178826803004
2016-01-15 13:00:00+00:00,39.32,39.5,-0.016999999999999994,-0.007537688442210985,0.03999999999999915,0.060000000000002274,-0.02009999999999934,-0.000988033031105254
2016-01-15 14:00:00+00:00,39.3756,39.54,0.00141403865717188,0.0010126582278480796,0.020000000000003126,0.00999999999999801,0.5150000000000006,0.0004251050415680233
2016-01-15 15:00:00+00:00,39.26,39.56,-0.0029358282794421063,0.0005058168942843481,-0.010000000000005116,-0.08010000000000161,0.5599999999999952,0.001604254938689245
2016-01-15 16:00:00+00:00,39.1,39.55,-0.004075394803871538,-0.00025278058645108987,-0.0700999999999965,0.5050000000000026,0.22000000000000597,0.0012873489383984312
2016-01-15 17:00:00+00:00,38.499,39.4799,-0.015370843989769798,-0.0017724399494310115,0.5750999999999991,0.6400999999999968,0.36010000000000275,0.004145761031759695
2016-01-15 18:00:00+00:00,39.28,40.055,0.020286241201070126,0.014566906197837357,0.06499999999999773,-0.2849999999999966,-0.2149999999999963,0.006664561902684739
2016-01-15 19:00:00+00:00,39.47,40.12,0.00483706720977591,0.0016227686930470036,-0.3499999999999943,-0.27999999999999403,-0.5599999999999952,-0.00029153682983832025
2016-01-15 20:00:00+00:00,38.76,39.77,-0.01798834557892072,-0.008723828514456489,0.07000000000000028,0.07000000000000028,-0.010000000000005116,-0.001791094263646366
2016-01-15 21:00:00+00:00,38.9,39.84,0.003611971104231181,0.0017601206939904521,0.0,-0.28000000000000114,-0.0800000000000054,0.00032065757911279116
2016-01-15 22:00:00+00:00,38.85,39.84,-0.0012853470437017265,0.0,-0.28000000000000114,-0.0800000000000054,-0.0800000000000054,0.00045871804137546045
2016-01-15 23:00:00+00:00,38.85,39.56,0.0,-0.007028112449799224,0.19999999999999574,0.19999999999999574,0.19999999999999574,-0.007067589841904043
2016-01-16 00:00:00+00:00,38.76,39.76,-0.0023166023166024045,0.0050556117290191036,0.0,0.0,0.2600000000000051,0.005914040237874194
2016-01-19 09:00:00+00:00,38.76,39.76,0.0,0.0,0.0,0.0,0.5200000000000031,-3.9477392104819095e-05
2016-01-19 10:00:00+00:00,38.76,39.76,0.0,0.0,0.0,0.2600000000000051,0.23000000000000398,-3.9477392104819095e-05
2016-01-19 11:00:00+00:00,38.76,39.76,0.0,0.0,0.2600000000000051,0.5200000000000031,0.4299999999999997,-3.9477392104819095e-05
2016-01-19 12:00:00+00:00,39.39,40.02,0.016253869969040314,0.006539235412474978,0.259999999999998,-0.030000000000001137,0.00999999999999801,0.00019982226789237115
2016-01-19 13:00:00+00:00,39.49,40.28,0.002538715410002575,0.006496751624187856,-0.28999999999999915,-0.09000000000000341,-0.4399999999999977,0.005473278174079267
2016-01-19 14:00:00+00:00,38.91,39.99,-0.014687262598126244,-0.007199602780536225,0.19999999999999574,0.03999999999999915,-0.4299999999999997,-0.0015463552447186283
2016-01-19 15:00:00+00:00,39.365,40.19,0.011693652017476366,0.005001250312578038,-0.1599999999999966,-0.3499999999999943,-0.9399999999999977,0.00042935962060952713
2016-01-19 16:00:00+00:00,39.19,40.03,-0.004445573478978896,-0.003981089823339054,-0.18999999999999773,-0.46999999999999886,-0.4399999999999977,-0.002297480507242538
2016-01-19 17:00:00+00:00,39.01,39.84,-0.004593008420515431,-0.004746440169872539,-0.28000000000000114,-0.5900000000000034,-0.240000000000002,-0.0030056856532102694
2016-01-19 18:00:00+00:00,38.72,39.56,-0.007433991284286059,-0.007028112449799224,-0.3100000000000023,0.030000000000001137,0.10999999999999943,-0.004186204204841067
2016-01-19 19:00:00+00:00,38.35,39.25,-0.009555785123966876,-0.007836198179979834,0.3400000000000034,0.3500000000000014,0.4200000000000017,-0.004171891029686915
2016-01-19 20:00:00+00:00,38.86,39.59,0.01329856584093867,0.008662420382165692,0.00999999999999801,0.0799999999999983,0.3999999999999986,0.003468471436050032
2016-01-19 21:00:00+00:00,38.99,39.6,0.003345342254246077,0.0002525890376357163,0.07000000000000028,0.07000000000000028,0.39000000000000057,-0.001083529788905524
2016-01-19 22:00:00+00:00,38.85,39.67,-0.003590664272890499,0.0017676767676767747,0.0,0.3200000000000003,0.3200000000000003,0.0031199266547377764
2016-01-19 23:00:00+00:00,39.14,39.67,0.007464607464607443,0.0,0.3200000000000003,0.3200000000000003,0.3200000000000003,-0.0029327297396421863
2016-01-20 00:00:00+00:00,38.69,39.99,-0.011497189575881524,0.008066549029493327,0.0,0.0,0.0,0.01248333687145741
2016-01-20 09:00:00+00:00,38.69,39.99,0.0,0.0,0.0,0.0,-0.8800000000000026,-3.9477392104819095e-05
2016-01-20 10:00:00+00:00,38.69,39.99,0.0,0.0,0.0,0.0,-2.4299999999999997,-3.9477392104819095e-05
2016-01-20 11:00:00+00:00,38.69,39.99,0.0,0.0,0.0,-0.8800000000000026,-1.9200000000000017,-3.9477392104819095e-05
2016-01-20 12:00:00+00:00,38.69,39.99,0.0,0.0,-0.8800000000000026,-2.4299999999999997,-1.7600000000000051,-3.9477392104819095e-05
2016-01-20 13:00:00+00:00,38.5,39.11,-0.004910829671749748,-0.0220055013753439,-1.5499999999999972,-1.0399999999999991,-0.7250000000000014,-0.020141560597971897
2016-01-20 14:00:00+00:00,36.79,37.56,-0.044415584415584436,-0.03963180772181021,0.509999999999998,0.6699999999999946,1.3799999999999955,-0.022455980158238867
2016-01-20 15:00:00+00:00,37.26,38.07,0.012775210655069282,0.013578274760383332,0.1599999999999966,0.3149999999999977,1.0,0.00858717621561722
2016-01-20 16:00:00+00:00,37.61,38.23,0.009393451422436968,0.004202784344628226,0.15500000000000114,0.7100000000000009,1.0800000000000054,0.0005224423111737462
2016-01-20 17:00:00+00:00,37.8897,38.385,0.00743685190109009,0.004054407533350801,0.5549999999999997,0.6850000000000023,0.9149999999999991,0.0011324357404170725
2016-01-20 18:00:00+00:00,38.75,38.94,0.02270537903440783,0.014458772958186785,0.13000000000000256,0.37000000000000455,1.0300000000000011,0.0056187804010851584
